icd_code,icd_code_norm,icd_version,mimic_long_title,official_source,official_code_description,official_default_category,official_default_category_description,all_ccsr_categories,all_ccsr_descriptions,clinical_priority_category,mapping_status,mapping_reason,primary_psychiatric_comorbidity_flag,dementia_flag,substance_flag
F10980,F10980,10,"Alcohol use, unspecified with alcohol-induced anxiety disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use, unspecified with alcohol-induced anxiety disorder",MBD017,Alcohol-related disorders,MBD005; MBD017,Anxiety and fear-related disorders; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
F10988,F10988,10,"Alcohol use, unspecified with other alcohol-induced disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use, unspecified with other alcohol-induced disorder",MBD017,Alcohol-related disorders,MBD017,Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
F1099,F1099,10,"Alcohol use, unspecified with unspecified alcohol-induced disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use, unspecified with unspecified alcohol-induced disorder",MBD017,Alcohol-related disorders,MBD017,Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
G312,G312,10,Degeneration of nervous system due to alcohol,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Degeneration of nervous system due to alcohol,MBD017,Alcohol-related disorders,MBD017; NVS006,Alcohol-related disorders; Other nervous system disorders (often hereditary or degenerative),alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
G621,G621,10,Alcoholic polyneuropathy,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic polyneuropathy,NVS015,Polyneuropathies,MBD017; NVS015,Alcohol-related disorders; Polyneuropathies,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
I426,I426,10,Alcoholic cardiomyopathy,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic cardiomyopathy,CIR005,Myocarditis and cardiomyopathy,CIR005; MBD017,Myocarditis and cardiomyopathy; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K2920,K2920,10,Alcoholic gastritis without bleeding,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic gastritis without bleeding,DIG007,Gastritis and duodenitis,DIG007; MBD017,Gastritis and duodenitis; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K2921,K2921,10,Alcoholic gastritis with bleeding,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic gastritis with bleeding,DIG007,Gastritis and duodenitis,DIG007; DIG021; MBD017,Gastritis and duodenitis; Gastrointestinal hemorrhage; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K700,K700,10,Alcoholic fatty liver,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic fatty liver,DIG019,Other specified and unspecified liver disease,DIG019; MBD017,Other specified and unspecified liver disease; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7010,K7010,10,Alcoholic hepatitis without ascites,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic hepatitis without ascites,INF007,Hepatitis,INF007; MBD017,Hepatitis; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7011,K7011,10,Alcoholic hepatitis with ascites,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic hepatitis with ascites,INF007,Hepatitis,INF007; MBD017,Hepatitis; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K702,K702,10,Alcoholic fibrosis and sclerosis of liver,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic fibrosis and sclerosis of liver,DIG019,Other specified and unspecified liver disease,DIG019; MBD017,Other specified and unspecified liver disease; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7030,K7030,10,Alcoholic cirrhosis of liver without ascites,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic cirrhosis of liver without ascites,DIG019,Other specified and unspecified liver disease,DIG019; MBD017,Other specified and unspecified liver disease; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7031,K7031,10,Alcoholic cirrhosis of liver with ascites,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic cirrhosis of liver with ascites,DIG019,Other specified and unspecified liver disease,DIG019; MBD017,Other specified and unspecified liver disease; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7040,K7040,10,Alcoholic hepatic failure without coma,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic hepatic failure without coma,DIG018,Hepatic failure,DIG018; MBD017,Hepatic failure; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7041,K7041,10,Alcoholic hepatic failure with coma,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic hepatic failure with coma,DIG018,Hepatic failure,DIG018; MBD017; NVS013,Hepatic failure; Alcohol-related disorders; Coma; stupor; and brain damage,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K709,K709,10,"Alcoholic liver disease, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcoholic liver disease, unspecified",DIG019,Other specified and unspecified liver disease,DIG019; MBD017,Other specified and unspecified liver disease; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
O99311,O99311,10,"Alcohol use complicating pregnancy, first trimester","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use complicating pregnancy, first trimester",PRG028,Other specified complications in pregnancy,MBD017; PRG028,Alcohol-related disorders; Other specified complications in pregnancy,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
O99312,O99312,10,"Alcohol use complicating pregnancy, second trimester","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use complicating pregnancy, second trimester",PRG028,Other specified complications in pregnancy,MBD017; PRG028,Alcohol-related disorders; Other specified complications in pregnancy,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
O99313,O99313,10,"Alcohol use complicating pregnancy, third trimester","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use complicating pregnancy, third trimester",PRG028,Other specified complications in pregnancy,MBD017; PRG028,Alcohol-related disorders; Other specified complications in pregnancy,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
O99314,O99314,10,Alcohol use complicating childbirth,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcohol use complicating childbirth,PRG023,Complications specified during childbirth,MBD017; PRG023,Alcohol-related disorders; Complications specified during childbirth,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
O99315,O99315,10,Alcohol use complicating the puerperium,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcohol use complicating the puerperium,PRG027,Complications specified during the puerperium,MBD017; PRG027,Alcohol-related disorders; Complications specified during the puerperium,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
30000,30000,9,"Anxiety state, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ANXIETY STATE NOS,651  ,Anxiety disorders,,,anxiety_disorders,included_primary,AHRQ CCS 651 anxiety disorder family.,1,0,0
30001,30001,9,Panic disorder without agoraphobia,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PANIC DISORDER,651  ,Anxiety disorders,,,anxiety_disorders,included_primary,AHRQ CCS 651 anxiety disorder family.,1,0,0
30002,30002,9,Generalized anxiety disorder,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",GENERALIZED ANXIETY DIS,651  ,Anxiety disorders,,,anxiety_disorders,included_primary,AHRQ CCS 651 anxiety disorder family.,1,0,0
30009,30009,9,Other anxiety states,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ANXIETY STATE NEC,651  ,Anxiety disorders,,,anxiety_disorders,included_primary,AHRQ CCS 651 anxiety disorder family.,1,0,0
30020,30020,9,"Phobia, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PHOBIA NOS,651  ,Anxiety disorders,,,anxiety_disorders,included_primary,AHRQ CCS 651 anxiety disorder family.,1,0,0
30021,30021,9,Agoraphobia with panic disorder,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",AGORAPHOBIA WITH PANIC,651  ,Anxiety disorders,,,anxiety_disorders,included_primary,AHRQ CCS 651 anxiety disorder family.,1,0,0
30022,30022,9,Agoraphobia without mention of panic attacks,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",AGORAPHOBIA WO PANIC,651  ,Anxiety disorders,,,anxiety_disorders,included_primary,AHRQ CCS 651 anxiety disorder family.,1,0,0
30023,30023,9,Social phobia,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SOCIAL PHOBIA,651  ,Anxiety disorders,,,anxiety_disorders,included_primary,AHRQ CCS 651 anxiety disorder family.,1,0,0
30029,30029,9,Other isolated or specific phobias,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ISOLATED PHOBIAS NEC,651  ,Anxiety disorders,,,anxiety_disorders,included_primary,AHRQ CCS 651 anxiety disorder family.,1,0,0
3003,3003,9,Obsessive-compulsive disorders,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",OBSESSIVE-COMPULSIVE DIS,651  ,Anxiety disorders,,,anxiety_disorders,included_primary,AHRQ CCS 651 anxiety disorder family.,1,0,0
F064,F064,10,Anxiety disorder due to known physiological condition,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Anxiety disorder due to known physiological condition,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,secondary_psychiatric_due_to_physiological_condition,excluded_secondary_physiological_condition,v1.1 rule: ICD-10 F06 family due to known physiological condition is excluded before MBD001/MBD002/MBD003/MBD005 primary-category assignment.,0,0,0
F4000,F4000,10,"Agoraphobia, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Agoraphobia, unspecified",MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F4001,F4001,10,Agoraphobia with panic disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Agoraphobia with panic disorder,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F4002,F4002,10,Agoraphobia without panic disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Agoraphobia without panic disorder,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F4010,F4010,10,"Social phobia, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Social phobia, unspecified",MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F4011,F4011,10,"Social phobia, generalized","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Social phobia, generalized",MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F40210,F40210,10,Arachnophobia,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Arachnophobia,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F40231,F40231,10,Fear of injections and transfusions,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Fear of injections and transfusions,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F40232,F40232,10,Fear of other medical care,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Fear of other medical care,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F40240,F40240,10,Claustrophobia,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Claustrophobia,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F40241,F40241,10,Acrophobia,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Acrophobia,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F40243,F40243,10,Fear of flying,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Fear of flying,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F40248,F40248,10,Other situational type phobia,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other situational type phobia,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F40298,F40298,10,Other specified phobia,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other specified phobia,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F408,F408,10,Other phobic anxiety disorders,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other phobic anxiety disorders,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F409,F409,10,"Phobic anxiety disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Phobic anxiety disorder, unspecified",MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F410,F410,10,Panic disorder [episodic paroxysmal anxiety],"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Panic disorder [episodic paroxysmal anxiety],MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F411,F411,10,Generalized anxiety disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Generalized anxiety disorder,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F413,F413,10,Other mixed anxiety disorders,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other mixed anxiety disorders,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F418,F418,10,Other specified anxiety disorders,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other specified anxiety disorders,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F419,F419,10,"Anxiety disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Anxiety disorder, unspecified",MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
F940,F940,10,Selective mutism,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Selective mutism,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,anxiety_disorders,included_primary,ICD-10 F40-F41/AHRQ MBD005 anxiety and fear-related disorders.,1,0,0
29600,29600,9,"Bipolar I disorder, single manic episode, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",MANIC DISORDER-UNSPEC,657  ,Mood disorders,,,bipolar_disorders,included_primary,AHRQ CCS 657 mood disorder split by ICD-9 bipolar/manic family.,1,0,0
