result_family,outcome,model,group_or_metric,metric,v1_point_estimate,v1_ci_lower,v1_ci_upper,v1_ci_width,v1_1_point_estimate,v1_1_ci_lower,v1_1_ci_upper,v1_1_ci_width,v1_2_point_estimate,v1_2_ci_lower,v1_2_ci_upper,v1_2_ci_width,v1_2_minus_v1_1_point,v1_2_vs_v1_1_ci_width_change_percent
additive_interaction,icu_readmission_365d,Model 1,interaction_contrast,interaction_contrast,-0.0150698721748893,-0.0151764709128943,-0.0149601920971578,0.00021627881573649949,-0.0150698721748893,-0.0389336002035869,0.0103932033285069,0.0493268035320938,-0.019272115748403373,-0.03779667002773579,0.000554621815486377,0.03835129184322217,-0.004202243573514073,-22.250603937331086
additive_interaction,icu_readmission_365d,Model 1,RR10,RR10,0.924542699194897,0.9239445160272776,0.9251161086132428,0.0011715925859652199,0.9245426991948966,0.8309155593958868,1.017510637573216,0.18659507817732912,0.9839454241991191,0.901553804322791,1.062151097276098,0.16059729295330694,0.0594027250042225,-13.932728278778821
additive_interaction,icu_readmission_365d,Model 1,RR01,RR01,0.9802939530894448,0.9782846657323966,0.9823258965382432,0.004041230805846618,0.9802939530894444,0.8842477948953328,1.0830919234138088,0.198844128518476,1.192863597190922,1.0919781179709602,1.3021491390508622,0.21017102107990193,0.2125696441014776,5.696367625143871
additive_interaction,icu_readmission_365d,Model 1,RR11,RR11,0.8121052757273669,0.8100038291270822,0.8142286624154991,0.004224833288416829,0.8121052757273666,0.7096356832935465,0.9277029173484608,0.21806723405491424,1.0278279897893545,0.9149357852346303,1.1449471575791674,0.23001137234453717,0.21572271406198795,5.477273255373674
additive_interaction,icu_readmission_365d,Model 1,RERI,RERI,-0.092731376556975,-0.0932230967965514,-0.0922442994450269,0.0009787973515244935,-0.0927313765569743,-0.238194450269082,0.0593287946161688,0.29752324488525084,-0.14898103160068654,-0.29615646017646224,0.004167132018859003,0.30032359219532123,-0.05624965504371224,0.9412196721471078
additive_interaction,icu_readmission_365d,Model 1,AP,AP,-0.1141863984000345,-0.1145018062562427,-0.1138562906122641,0.0006455156439786058,-0.1141863984000338,-0.3020356123138288,0.0695272552983447,0.3715628676121735,-0.14494743583624248,-0.30219504219885374,0.0037257052482487733,0.3059207474471025,-0.03076103743620867,-17.66649089208406
additive_interaction,icu_readmission_365d,Model 1,synergy_index,synergy_index,1.974444245425773,1.9437127315314584,2.0077568163509465,0.06404408481948809,1.9744442454257576,-8.301359740214144,19.649579656360466,27.95093939657461,0.1573901013114365,-0.7915631510154603,1.1103964239836654,1.9019595749991258,-1.817054144114321,-93.19536439182359
additive_interaction,icu_readmission_365d,Model 2,R00,R00,0.1570405377399507,0.1562303416546806,0.1578543128421044,0.0016239711874238005,0.1570405377399507,0.1198078736723322,0.2111995245868269,0.0913916509144947,0.1312851943844716,0.12485903156532559,0.13767850759266223,0.012819476027336643,-0.025755343355479104,-85.97303375192287
additive_interaction,icu_readmission_365d,Model 2,R10,R10,0.144337101268373,0.143561611229791,0.1451140189911219,0.0015524077613308929,0.144337101268373,0.1084777160226727,0.1919706196072613,0.08349290358458861,0.12960481012157754,0.12055334185750304,0.13826489828404187,0.017711556426538835,-0.014732291146795473,-78.78675232728631
additive_interaction,icu_readmission_365d,Model 2,R01,R01,0.1427425370653596,0.1418705465289458,0.1435700031537434,0.0016994566247976184,0.1427425370653596,0.1043267577360004,0.1941676533563073,0.08984089562030691,0.14903458801041589,0.13897329429219862,0.16010593366980763,0.021132639377609008,0.006292050945056277,-76.47770624758513
additive_interaction,icu_readmission_365d,Model 2,R11,R11,0.117328044636524,0.1165560742878751,0.1180863898061042,0.0015303155182291028,0.117328044636524,0.0855359368708035,0.1621308617607806,0.07659492488997709,0.12876690155471843,0.11725574483529347,0.14185132813827933,0.024595583302985863,0.01143885691819442,-67.88875589562156
additive_interaction,icu_readmission_365d,Model 2,interaction_contrast,interaction_contrast,-0.0127110559572579,-0.0128172822481649,-0.0126037760235488,0.00021350622461609875,-0.0127110559572579,-0.0358246173565424,0.0107471838242272,0.046571801180769604,-0.018587302192803412,-0.0373192843198069,0.0007106276337806865,0.038029911953587583,-0.005876246235545512,-18.34133319007024
additive_interaction,icu_readmission_365d,Model 2,RR10,RR10,0.9191072785766068,0.9184917262803672,0.9197143548739004,0.0012226285935331704,0.9191072785766068,0.8263111978345944,1.0159588327319544,0.18964763489736003,0.9872005044378956,0.9030015097423228,1.0647996334084644,0.16179812366614155,0.06809322586128885,-14.684871364882051
additive_interaction,icu_readmission_365d,Model 2,RR01,RR01,0.9089534404277976,0.9069995942801632,0.9109480460407592,0.0039484517605959946,0.9089534404277978,0.812492194567522,1.0076196596459177,0.19512746507839573,1.135197222422239,1.0380294354417638,1.2457211171057414,0.20769168166397756,0.22624378199444128,6.438979044048944
additive_interaction,icu_readmission_365d,Model 2,RR11,RR11,0.7471194783528562,0.7450243026786351,0.7492290642378151,0.004204761559180037,0.7471194783528563,0.6464326510957779,0.8620179908089415,0.21558533971316363,0.9808181505800396,0.8756663514013615,1.0926709413504252,0.2170045899490637,0.23369867222718332,0.6583240946663503
additive_interaction,icu_readmission_365d,Model 2,RERI,RERI,-0.0809412406515481,-0.0814401621172856,-0.0804482915580156,0.0009918705592699972,-0.0809412406515484,-0.2311620332739254,0.0663255633629749,0.2974875966369003,-0.1415795762800951,-0.28702057445758483,0.005221844007179193,0.292242418464764,-0.0606383356285467,-1.7631586094455867
additive_interaction,icu_readmission_365d,Model 2,AP,AP,-0.1083377465007284,-0.1087132540412643,-0.1079600029654289,0.0007532510758354038,-0.1083377465007286,-0.3144877492937451,0.0825331917788677,0.3970209410726128,-0.144348446443785,-0.3023880994535235,0.00510229208512708,0.3074903915386506,-0.036010699943056404,-22.55058619630535
additive_interaction,icu_readmission_365d,Model 2,synergy_index,synergy_index,1.4707547931040943,1.4609915391614228,1.4809597533444208,0.01996821418299799,1.4707547931040954,0.683016174301034,8.094670952977737,7.411654778676702,-0.15671736650697518,-3.4174713349232824,2.245183779947684,5.662655114870967,-1.6274721596110706,-23.597964503657124
